id,sentence,argument_head,predicate_head,role,label
ewt-train-12253,I had this ridiculous celebrity stylist from LA named Derrick .,5,1,PRODUCT,0
ewt-train-12256,I wanted to be very blonde and instead he pulled my root color throughout my whole hair which is a gross mousey brown .,0,1,PRODUCT,0
ewt-train-12256,I wanted to be very blonde and instead he pulled my root color throughout my whole hair which is a gross mousey brown .,8,9,PRODUCT,0
ewt-train-12256,I wanted to be very blonde and instead he pulled my root color throughout my whole hair which is a gross mousey brown .,12,9,PRODUCT,0
ewt-train-12257,"The other stylists around me kept pressuring me saying he 's so wonderful , you 're going to love your hair .",2,5,PRODUCT,0
ewt-train-12257,"The other stylists around me kept pressuring me saying he 's so wonderful , you 're going to love your hair .",7,6,PRODUCT,0
ewt-train-12259,"Derrick did a terrible job , was a complete jerk the entire time , and I had no warning as to the price .",0,1,PRODUCT,0
ewt-train-12259,"Derrick did a terrible job , was a complete jerk the entire time , and I had no warning as to the price .",4,1,PRODUCT,1
ewt-train-12274,"I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .",0,1,PRODUCT,0
ewt-train-12274,"I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .",11,9,PRODUCT,0
ewt-train-12274,"I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .",20,22,PRODUCT,0
ewt-train-12274,"I expected to pay for this service , but imagine my surprise when I received a bill for MORE than what I paid to have the original return prepared .",21,22,PRODUCT,0
ewt-train-12280,He said yes .,0,1,PRODUCT,0
ewt-train-12283,"In the words of my new accountant , THEY LET ME DOWN !",2,9,PRODUCT,0
ewt-train-12283,"In the words of my new accountant , THEY LET ME DOWN !",8,9,PRODUCT,0
ewt-train-12283,"In the words of my new accountant , THEY LET ME DOWN !",10,9,PRODUCT,0
ewt-train-12285,I bought about half of the furniture I own from this place .,0,1,PRODUCT,0
ewt-train-12285,I bought about half of the furniture I own from this place .,3,1,PRODUCT,0
ewt-train-12285,I bought about half of the furniture I own from this place .,11,1,PRODUCT,0
ewt-train-12285,I bought about half of the furniture I own from this place .,7,8,PRODUCT,0
ewt-train-12297,I waited .,0,1,PRODUCT,0
ewt-train-12301,He kept saying different arrival / delivery dates and did n't seem terribly apologetic .,0,1,PRODUCT,0
ewt-train-12303,"Point is : You might be able to get a good deal on some nice furniture -- which I did -- but they 're not very communicative and god forbid something goes wrong , you 'll have to fight to get it resolved .",0,1,PRODUCT,0
ewt-train-12303,"Point is : You might be able to get a good deal on some nice furniture -- which I did -- but they 're not very communicative and god forbid something goes wrong , you 'll have to fight to get it resolved .",28,29,PRODUCT,0
ewt-train-12308,"On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .",1,6,PRODUCT,0
ewt-train-12308,"On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .",5,6,PRODUCT,0
ewt-train-12308,"On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .",7,6,PRODUCT,0
ewt-train-12308,"On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .",11,6,PRODUCT,0
ewt-train-12308,"On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .",15,17,PRODUCT,0
ewt-train-12308,"On August 21st , 2009 I ordered furniture from Hickory Furniture Mart and contracted for HDS to deliver it .",18,17,PRODUCT,0
ewt-train-12309,After seventeen days the delivery van showed up at my home minus two pieces .,2,6,PRODUCT,0
ewt-train-12309,After seventeen days the delivery van showed up at my home minus two pieces .,5,6,PRODUCT,0
ewt-train-12309,After seventeen days the delivery van showed up at my home minus two pieces .,10,6,PRODUCT,0
ewt-train-12309,After seventeen days the delivery van showed up at my home minus two pieces .,13,6,PRODUCT,0
ewt-train-12312,"I spent $ 2300 on the bedroom suite , which was complete and excellent condition on the showroom floor .",0,1,PRODUCT,0
ewt-train-12312,"I spent $ 2300 on the bedroom suite , which was complete and excellent condition on the showroom floor .",2,1,PRODUCT,0
ewt-train-12312,"I spent $ 2300 on the bedroom suite , which was complete and excellent condition on the showroom floor .",7,1,PRODUCT,0
ewt-train-12318,I hope the owners and employees of this store have broken bedroom suites in their homes and furniture sitting in someone 's warehouse .,0,1,PRODUCT,0
ewt-train-12326,I had to cancel my initial lesson 4 times and on the 5th attempt the management was quick enough to associate my cancellations with my fear and finally encouraged me into taking my initial lesson .,0,1,PRODUCT,0
ewt-train-12326,I had to cancel my initial lesson 4 times and on the 5th attempt the management was quick enough to associate my cancellations with my fear and finally encouraged me into taking my initial lesson .,6,3,PRODUCT,0
ewt-train-12326,I had to cancel my initial lesson 4 times and on the 5th attempt the management was quick enough to associate my cancellations with my fear and finally encouraged me into taking my initial lesson .,22,20,PRODUCT,0
ewt-train-12326,I had to cancel my initial lesson 4 times and on the 5th attempt the management was quick enough to associate my cancellations with my fear and finally encouraged me into taking my initial lesson .,29,28,PRODUCT,0
ewt-train-12327,"Five minutes before my initial lesson , I got a call from Gerry advising me of his arrival and to come down as soon as I was ready .",5,8,PRODUCT,0
ewt-train-12327,"Five minutes before my initial lesson , I got a call from Gerry advising me of his arrival and to come down as soon as I was ready .",7,8,PRODUCT,0
ewt-train-12327,"Five minutes before my initial lesson , I got a call from Gerry advising me of his arrival and to come down as soon as I was ready .",10,8,PRODUCT,0
ewt-train-12327,"Five minutes before my initial lesson , I got a call from Gerry advising me of his arrival and to come down as soon as I was ready .",14,13,PRODUCT,0
ewt-train-12331,I trust you and believe that you 'll be able to handle this and all you have to do is to reciprocate !,0,1,PRODUCT,0
ewt-train-12331,I trust you and believe that you 'll be able to handle this and all you have to do is to reciprocate !,2,1,PRODUCT,0
ewt-train-12331,I trust you and believe that you 'll be able to handle this and all you have to do is to reciprocate !,12,11,PRODUCT,0
ewt-train-12345,They have the best Egg Drop Soup I have ever tasted .,0,1,PRODUCT,0
ewt-train-12345,They have the best Egg Drop Soup I have ever tasted .,6,1,PRODUCT,0
ewt-train-12345,They have the best Egg Drop Soup I have ever tasted .,7,10,PRODUCT,0
ewt-train-12364,"I had a surgery date of July 17 , 2008 .",0,1,PRODUCT,0
ewt-train-12364,"I had a surgery date of July 17 , 2008 .",4,1,PRODUCT,0
ewt-train-12375,"Even my PA i went to the other day said "" it must by comforting to have gone to a heart surgeon like him who will do nothing for you "" .",2,9,PRODUCT,0
ewt-train-12386,"You say you work a lot , and that you have a young dog ; so I have little doubt that your dog is just filled with energy to burn ; and it is good of you to look for a place to take him .",0,1,PRODUCT,0
ewt-train-12386,"You say you work a lot , and that you have a young dog ; so I have little doubt that your dog is just filled with energy to burn ; and it is good of you to look for a place to take him .",22,25,PRODUCT,0
ewt-train-12395,"They say no , Warwick in New Jersey , Call New Jersey .",0,1,PRODUCT,0
ewt-train-12396,"I laugh and say , no , that Warwick is in New York , but I 'm at the Radison - Warwick .",0,1,PRODUCT,0
ewt-train-12398,"and I said , YES , CENTER CITY PHILLY , and he says , NO , Warwick is a township , If you 're at a Radison in Warwick that s too far , try dominos in Pottstown .",1,2,PRODUCT,0
ewt-train-12399,"I say , NO , I am at the RADISON WARWICK HOTEL in Rittenhouse Square .",0,1,PRODUCT,0
ewt-train-12400,"He says : I not know that town , I have to get to work , I 'm in PHILLY .",0,1,PRODUCT,0
ewt-train-12403,"He says , I have to have an exact ADDRESS .",0,1,PRODUCT,0
ewt-train-12404,"OK , 1701 LOCUST STREET i say .",5,6,PRODUCT,0
ewt-train-12408,"Yes , I say .",2,3,PRODUCT,0
ewt-train-12412,"She says , Is that 17th like over past broad .",0,1,PRODUCT,0
ewt-train-12416,"Anyway , after much yelling and cussing I hung up , grabbed a cab , and went to Geno 's .",4,8,PRODUCT,0
ewt-train-12416,"Anyway , after much yelling and cussing I hung up , grabbed a cab , and went to Geno 's .",7,8,PRODUCT,0
ewt-train-12416,"Anyway , after much yelling and cussing I hung up , grabbed a cab , and went to Geno 's .",13,11,PRODUCT,0
ewt-train-12421,Within a week we noticed one of the boards on our gate splitting where a nail had gone in .,2,4,PRODUCT,0
ewt-train-12421,Within a week we noticed one of the boards on our gate splitting where a nail had gone in .,3,4,PRODUCT,0
ewt-train-12421,Within a week we noticed one of the boards on our gate splitting where a nail had gone in .,5,4,PRODUCT,0
ewt-train-12422,We called our representative who assured me he would call the office and have it taken care of .,0,1,PRODUCT,0
ewt-train-12422,We called our representative who assured me he would call the office and have it taken care of .,3,1,PRODUCT,0
ewt-train-12422,We called our representative who assured me he would call the office and have it taken care of .,3,5,PRODUCT,0
ewt-train-12422,We called our representative who assured me he would call the office and have it taken care of .,6,5,PRODUCT,0
ewt-train-12423,We heard nothing .,0,1,PRODUCT,0
ewt-train-12423,We heard nothing .,2,1,PRODUCT,0
ewt-train-12433,YOU GET WHAT YOU PAY FOR !!!,0,1,PRODUCT,0
ewt-train-12433,YOU GET WHAT YOU PAY FOR !!!,2,1,PRODUCT,0
ewt-train-12433,YOU GET WHAT YOU PAY FOR !!!,3,4,PRODUCT,0
ewt-train-12437,"I called the "" 207 "" number and listened to the same recording loop 3 times before I gave up .",0,1,PRODUCT,0
ewt-train-12437,"I called the "" 207 "" number and listened to the same recording loop 3 times before I gave up .",6,1,PRODUCT,0
ewt-train-12439,"They had a room with a $ 99 rate , which I booked .",0,1,PRODUCT,0
ewt-train-12439,"They had a room with a $ 99 rate , which I booked .",3,1,PRODUCT,0
ewt-train-12439,"They had a room with a $ 99 rate , which I booked .",3,12,PRODUCT,0
ewt-train-12439,"They had a room with a $ 99 rate , which I booked .",11,12,PRODUCT,0
ewt-train-12447,"We returned after 3 PM , found no one there , and a note from the innkeeper with directions to our room .",0,1,PRODUCT,0
